device_id,timestamp,temperature_c,battery_pct,humidity_pct,signal_dbm,raw
device_001,2025-10-22T04:40:13.738348,27.22,58.07,86.96,-90.51,CRC error
device_008,2025-10-22T04:54:13.738348,23.06,13.08,90.77,-85.52,out of range
,2025-10-22T05:04:13.738348,36.71,N/A,40.39,unknown,out of range
unknown_device,2025-10-22T05:12:13.738348,36.31,95.81,67.29,-82.56,CRC error
device_002,2025-10-22T05:16:13.738348,30.66,27.16,86.4,-27.07,sensor glitch
device_003,2025-10-22T05:21:13.738348,25.33,81.98,87.23,-90.74,
device_001,2025-10-22T05:24:13.738348,36.34,63.48,84.86,-58.71,manual override
device_010,2025-10-22T05:30:13.738348,46.09,51.6,89.69,-90.62,sensor glitch
,2025-10-22T05:35:13.738348,26.94,22.0,54.38,-64.55,CRC error
unknown_device,2025-10-22T05:44:13.738348,19.92,58.39,87.42,-116.77,CRC error
device_005,2025-10-22T05:53:13.738348,13.3,54.13,56.45,-29.56,manual override
unknown_device,2025-10-22T06:05:13.738348,25.55,69.6,,-80.83,
device_004,2025-10-22T06:16:13.738348,9.12,14.59,18.61,-35.51,sensor glitch
device_002,2025-10-22T06:21:13.738348,37.26,19.32,44.94,-105.16,sensor glitch
device_010,2025-10-22T06:36:13.738348,38.15,80.72,62.42,-110.65,CRC error
,2025-10-22T06:42:13.738348,30.68,86.66,76.22,-50.09,out of range
device_006,2025-10-22T06:48:13.738348,,89.02,81.21,-130.91,
device_003,2025-10-22T07:02:13.738348,31.55,34.4,55.84,-64.19,sensor glitch
,2025-10-22T07:10:13.738348,49.62,1.23,70.68,-64.22,
,2025-10-22T07:19:13.738348,35.89,21.26,27.78,-61.25,manual override
device_009,2025-10-22T07:23:13.738348,31.57,96.12,51.2,-75.16,
device_002,2025-10-22T07:26:13.738348,21.53,12.27,57.72,-22.58,out of range
device_009,2025-10-22T07:27:13.738348,21.87,61.69,73.31,-63.43,CRC error
device_008,2025-10-22T07:30:13.738348,30.72,84.0,63.07,-53.08,out of range
device_005,invalid,20.86,64.75,98.56,-33.65,CRC error
,2025-10-22T07:43:13.738348,20.93,31.11,62.07,-46.38,manual override
,2025-10-22T07:57:13.738348,33.59,46.32,45.83,-43.54,out of range
unknown_device,2025-10-22T08:07:13.738348,29.38,87.88,36.3,-86.87,CRC error
device_005,2025-10-22T08:11:13.738348,20.09,44.56,62.17,-29.54,
device_003,2025-10-22T08:16:13.738348,42.98,31.74,61.82,-108.99,out of range
device_001,2025-10-22T08:23:13.738348,17.66,56.73,94.67,-105.5,CRC error
device_008,2025-10-22T08:32:13.738348,31.41,13.84,45.35,-35.53,sensor glitch
device_004,2025-10-22T08:46:13.738348,23.46,37.59,59.82,-53.37,sensor glitch
device_003,2025-10-22T09:00:13.738348,13.11,69.56,24.55,-22.18,
,2025-10-22T09:12:13.738348,39.4,30.85,66.27,-38.62,CRC error
device_008,2025-10-22T09:27:13.738348,44.4,93.91,66.73,-142.38,
device_001,2025-10-22T09:39:13.738348,20.49,70.35,70.9,-70.46,sensor glitch
device_005,2025-10-22T09:41:13.738348,42.04,65.08,,-42.18,
device_006,2025-10-22T09:42:13.738348,42.72,40.87,16.67,-63.84,out of range
device_009,2025-10-22T09:57:13.738348,37.67,error,89.53,-52.38,out of range
device_004,2025-10-22T10:03:13.738348,18.91,78.21,26.1,-67.82,
device_003,2025-10-22T10:13:13.738348,34.19,66.86,95.65,-62.08,manual override
device_007,2025-10-22T10:16:13.738348,45.87,88.41,71.94,-59.58,
device_001,2025-10-22T10:21:13.738348,32.89,70.01,72.98,-57.68,sensor glitch
,2025-10-22T10:22:13.738348,35.62,41.55,81.41,-53.67,
device_007,2025-10-22T10:23:13.738348,15.79,96.65,83.92,-50.33,sensor glitch
device_001,2025-13-40,37.05,71.06,53.23,-88.94,manual override
device_009,2025-10-22T10:36:13.738348,26.49,98.66,83.4,-34.01,
unknown_device,2025-10-22T10:51:13.738348,28.93,34.91,74.42,-66.0,CRC error
device_008,2025-10-22T11:05:13.738348,12.85,93.48,35.08,-68.36,CRC error
device_002,,21.09,30.05,,-34.01,out of range
device_010,2025-10-22T11:15:13.738348,18.46,13.54,92.97,-73.43,CRC error
device_009,2025-10-22T11:21:13.738348,45.12,unknown,69.69,-70.77,sensor glitch
device_004,2025-10-22T11:34:13.738348,41.17,66.4,88.07,-75.13,
device_003,2025-10-22T11:35:13.738348,42.38,29.02,22.77,-67.13,manual override
device_006,2025-10-22T11:47:13.738348,21.17,50.02,20.21,-47.73,sensor glitch
,2025-10-22T11:48:13.738348,21.03,41.89,69.49,-59.11,manual override
device_002,2025-10-22T11:58:13.738348,23.59,93.17,77.42,-36.59,manual override
unknown_device,2025-10-22T12:02:13.738348,13.35,90.09,N/A,-66.78,CRC error
device_010,2025-10-22T12:17:13.738348,31.12,33.18,,-81.84,
unknown_device,2025-10-22T12:28:13.738348,28.04,102.99,37.69,,out of range
device_003,2025-10-22T12:30:13.738348,19.51,54.77,9.55,-48.18,sensor glitch
device_008,2025-10-22T12:33:13.738348,30.43,85.92,39.35,-57.6,sensor glitch
device_001,2025-10-22T12:38:13.738348,43.64,19.21,18.4,-87.9,manual override
device_008,2025-10-22T12:41:13.738348,25.26,42.2,64.02,-50.05,CRC error
device_010,2025-10-22T12:53:13.738348,41.16,24.63,85.07,-86.38,manual override
device_010,2025-10-22T13:04:13.738348,23.71,72.85,92.1,-47.43,out of range
device_009,2025-10-22T13:10:13.738348,29.1,85.84,26.89,-46.96,manual override
device_003,2025-10-22T13:15:13.738348,37.0,65.54,44.03,-84.26,CRC error
device_002,2025-10-22T13:16:13.738348,26.63,81.08,10.32,-68.12,CRC error
unknown_device,2025-10-22T13:28:13.738348,18.89,48.24,16.44,,out of range
,2025-10-22T13:37:13.738348,25.41,3.33,100.8,-116.67,
device_001,2025-10-22T13:52:13.738348,42.79,57.68,30.19,-103.93,sensor glitch
device_009,2025-10-22T13:57:13.738348,28.83,N/A,93.47,-56.28,
device_001,2025-10-22T14:04:13.738348,31.13,55.28,94.72,-98.56,out of range
device_002,2025-10-22T14:07:13.738348,18.31,21.37,15.08,-52.78,sensor glitch
device_005,2025-10-22T14:10:13.738348,16.4,43.02,78.88,-109.75,
device_005,2025-10-22T14:11:13.738348,19.76,,54.23,-47.28,CRC error
,2025-10-22T14:14:13.738348,24.05,32.38,90.05,-83.68,out of range
device_006,2025-10-22T14:15:13.738348,25.48,24.39,48.01,-52.33,
device_005,2025-10-22T14:26:13.738348,28.77,8.66,85.85,-59.27,manual override
device_004,,16.41,82.53,74.82,-124.5,out of range
device_007,2025-13-40,34.46,20.42,21.23,-60.68,out of range
device_007,2025-10-22T14:33:13.738348,34.47,27.12,81.0,-40.46,out of range
,2025-10-22T14:38:13.738348,41.73,76.25,13.63,-75.72,manual override
device_002,2025-10-22T14:49:13.738348,error,76.52,79.38,-54.35,sensor glitch
device_004,2025-10-22T15:01:13.738348,39.64,,84.29,-28.94,out of range
device_004,2025-10-22T15:08:13.738348,28.83,53.26,51.17,-99.89,CRC error
device_008,2025-10-22T15:18:13.738348,16.12,84.93,89.87,-64.97,manual override
device_003,2025-10-22T15:26:13.738348,29.07,75.05,40.65,-82.95,
device_004,2025-10-22T15:40:13.738348,31.21,36.08,28.51,-110.46,
,2025-10-22T15:42:13.738348,28.41,85.57,20.01,-86.55,out of range
device_002,2025-10-22T15:50:13.738348,10.22,16.28,89.64,-68.64,manual override
device_006,2025-10-22T15:52:13.738348,44.75,unknown,96.06,-16.87,manual override
device_006,2025-10-22T16:05:13.738348,29.22,96.12,53.91,-42.43,
device_009,2025-10-22T16:19:13.738348,17.9,90.22,55.57,-104.61,CRC error
,invalid,41.58,64.16,62.97,-64.13,CRC error
unknown_device,2025-10-22T16:47:13.738348,22.26,54.68,50.9,-15.51,
device_001,2025-10-22T16:58:13.738348,31.54,error,79.57,-49.74,CRC error
device_002,2025-10-22T17:11:13.738348,29.73,73.75,54.15,-64.77,sensor glitch
unknown_device,invalid,39.79,12.23,21.11,-106.84,out of range
,2025-10-22T17:29:13.738348,23.09,39.45,33.83,-37.55,
device_005,2025-10-22T17:33:13.738348,41.39,54.06,35.02,-103.92,sensor glitch
device_004,2025-10-22T17:48:13.738348,,62.96,7.3,-109.88,out of range
device_005,2025-10-22T17:53:13.738348,42.99,61.53,95.84,-113.13,out of range
device_003,2025-10-22T17:56:13.738348,41.93,37.71,79.56,-97.01,manual override
device_008,2025-10-22T18:07:13.738348,22.73,70.17,63.17,-97.95,manual override
device_007,2025-10-22T18:19:13.738348,30.38,60.34,22.31,-78.4,
device_003,2025-10-22T18:28:13.738348,20.87,7.12,37.45,-49.58,sensor glitch
device_007,2025-10-22T18:37:13.738348,,80.3,72.95,-79.91,
device_006,2025-10-22T18:44:13.738348,24.92,74.13,62.75,-59.55,manual override
device_003,2025-10-22T18:49:13.738348,29.49,74.35,35.55,-49.7,out of range
unknown_device,2025-10-22T19:01:13.738348,44.43,61.24,60.77,-80.98,
device_006,2025-10-22T19:11:13.738348,37.96,57.35,30.8,-62.52,manual override
,2025-10-22T19:13:13.738348,44.53,47.48,76.93,-96.29,
device_004,2025-10-22T19:18:13.738348,48.77,35.21,66.31,-99.05,CRC error
device_002,2025-10-22T19:25:13.738348,32.92,41.42,42.27,-50.55,
device_001,2025-10-22T19:36:13.738348,20.63,20.06,25.63,-67.47,CRC error
,2025-10-22T19:49:13.738348,37.17,73.85,54.6,-64.73,out of range
device_010,2025-10-22T19:54:13.738348,20.41,55.65,45.93,-87.06,sensor glitch
device_007,2025-10-22T20:07:13.738348,15.87,5.42,42.08,-50.38,
device_008,2025-10-22T20:13:13.738348,20.89,92.19,97.25,-88.79,sensor glitch
device_002,2025-10-22T20:26:13.738348,13.37,56.74,39.74,-103.49,sensor glitch
device_006,2025-10-22T20:41:13.738348,44.91,79.07,31.17,-72.39,sensor glitch
device_010,2025-10-22T20:56:13.738348,41.53,65.67,40.1,-90.79,manual override
,2025-10-22T21:05:13.738348,27.64,20.87,61.61,-30.1,
unknown_device,2025-10-22T21:17:13.738348,22.5,104.33,65.73,-41.53,out of range
device_003,2025-10-22T21:31:13.738348,25.45,78.2,69.85,-90.92,manual override
unknown_device,2025-10-22T21:37:13.738348,34.18,45.76,10.45,-47.49,
device_008,2025-10-22T21:50:13.738348,40.7,60.29,19.67,-133.83,
device_005,2025-10-22T22:05:13.738348,40.49,19.63,64.01,-39.09,out of range
device_010,2025-10-22T22:20:13.738348,41.99,unknown,45.01,-88.35,manual override
device_009,2025-10-22T22:26:13.738348,15.92,60.0,23.72,-91.56,sensor glitch
device_010,2025-10-22T22:35:13.738348,35.88,28.67,56.49,-64.39,manual override
,2025-10-22T22:47:13.738348,30.25,78.33,61.94,-31.48,manual override
device_006,2025-10-22T22:55:13.738348,42.7,92.82,64.49,-52.33,
device_004,2025-10-22T23:05:13.738348,15.06,73.4,39.05,-84.5,out of range
device_003,2025-10-22T23:19:13.738348,17.92,16.45,101.72,-89.12,manual override
device_005,2025-10-22T23:33:13.738348,38.86,40.21,11.25,-83.33,CRC error
device_009,2025-10-22T23:38:13.738348,31.64,39.31,77.33,-51.67,out of range
,2025-10-22T23:43:13.738348,41.78,76.17,106.99,,sensor glitch
device_004,2025-10-22T23:46:13.738348,34.65,4.78,41.56,-93.71,CRC error
device_002,2025-10-22T23:57:13.738348,42.68,3.84,44.56,-54.25,CRC error
device_006,2025-10-23T00:10:13.738348,44.67,9.84,62.71,-35.28,sensor glitch
device_001,2025-10-23T00:13:13.738348,16.38,15.45,44.26,-75.41,CRC error
unknown_device,2025-10-23T00:28:13.738348,24.91,90.31,17.38,-71.36,sensor glitch
unknown_device,2025-10-23T00:29:13.738348,27.74,52.54,90.07,-59.65,
device_005,2025-10-23T00:32:13.738348,40.82,47.45,75.22,-83.66,sensor glitch
device_002,2025-10-23T00:35:13.738348,17.89,19.93,58.94,-90.07,out of range
unknown_device,2025-10-23T00:47:13.738348,31.4,88.12,76.46,-39.15,sensor glitch
device_005,2025-10-23T00:50:13.738348,47.84,20.9,55.04,,out of range
device_003,2025-10-23T00:53:13.738348,44.46,43.14,23.69,-32.87,manual override
,2025-10-23T01:08:13.738348,34.63,22.4,39.15,-82.66,CRC error
device_004,2025-10-23T01:22:13.738348,14.57,8.98,85.3,-109.72,manual override
device_005,2025-10-23T01:36:13.738348,27.12,53.04,24.16,-49.87,sensor glitch
device_005,2025-10-23T01:40:13.738348,25.0,86.98,70.92,-91.35,out of range
device_008,2025-10-23T01:53:13.738348,23.81,55.06,97.75,-40.61,CRC error
device_005,2025-10-23T01:58:13.738348,34.41,39.73,73.87,-120.07,out of range
device_006,2025-10-23T02:12:13.738348,23.02,7.0,42.49,-91.17,CRC error
,2025-10-23T02:17:13.738348,17.0,58.3,31.6,-119.04,CRC error
device_001,2025-10-23T02:31:13.738348,19.23,36.62,75.79,N/A,
device_003,2025-10-23T02:35:13.738348,24.52,52.2,62.97,-7.56,out of range
device_005,invalid,36.68,26.22,,-85.98,
device_004,2025-10-23T02:49:13.738348,15.89,22.49,81.63,-136.99,manual override
device_009,2025-10-23T02:51:13.738348,22.44,88.51,96.75,-94.25,out of range
device_009,2025-10-23T02:52:13.738348,43.88,10.38,39.46,-31.75,out of range
device_003,invalid,21.02,19.45,102.6,-93.53,sensor glitch
device_004,2025-10-23T03:17:13.738348,44.8,98.65,41.58,-89.8,
,2025-10-23T03:21:13.738348,26.02,66.35,,-118.71,
unknown_device,invalid,25.24,20.01,95.06,-61.17,sensor glitch
device_009,2025-10-23T03:36:13.738348,30.63,40.25,58.78,-67.81,sensor glitch
device_001,2025-10-23T03:44:13.738348,35.19,32.29,58.43,-72.8,manual override
device_007,2025-10-23T03:57:13.738348,18.44,25.92,44.35,-95.46,sensor glitch
,2025-10-23T04:04:13.738348,21.24,64.54,51.39,N/A,out of range
device_003,2025-10-23T04:10:13.738348,42.47,76.23,74.19,-72.58,manual override
device_001,invalid,31.2,45.15,73.25,-60.18,
unknown_device,2025-10-23T04:26:13.738348,16.4,64.43,77.75,-47.51,CRC error
device_002,2025-10-23T04:39:13.738348,29.73,60.04,82.3,-56.5,manual override
device_002,2025-10-23T04:49:13.738348,error,93.84,16.39,-64.58,
device_006,2025-10-23T05:01:13.738348,40.55,70.01,35.35,-105.67,sensor glitch
device_001,2025-10-23T05:07:13.738348,32.82,19.9,39.82,-127.66,manual override
device_008,2025-10-23T05:10:13.738348,16.8,37.77,90.5,-54.47,manual override
device_006,2025-10-23T05:22:13.738348,42.12,65.02,88.54,-18.34,out of range
device_006,2025-10-23T05:36:13.738348,44.39,8.02,12.05,-73.72,out of range
device_006,2025-10-23T05:41:13.738348,26.15,6.23,88.97,-75.72,CRC error
device_003,2025-10-23T05:55:13.738348,18.82,55.55,34.82,-96.08,manual override
device_005,2025-10-23T05:58:13.738348,14.74,82.28,70.27,-19.91,
device_006,2025-10-23T06:11:13.738348,16.73,92.44,45.93,-39.96,CRC error
device_002,2025-10-23T06:25:13.738348,28.7,18.03,19.85,-52.89,sensor glitch
device_008,2025-10-23T06:34:13.738348,27.03,-1.31,65.74,-102.27,CRC error
device_005,2025-10-23T06:38:13.738348,38.09,54.65,32.34,-116.0,CRC error
device_002,2025-10-23T06:44:13.738348,18.03,,27.45,-45.34,
device_009,2025-10-23T06:49:13.738348,error,82.72,17.3,-119.76,sensor glitch
device_004,,17.24,42.51,41.26,-83.82,manual override
device_004,2025-10-23T07:11:13.738348,43.59,36.87,75.22,-107.49,
device_010,2025-10-23T07:20:13.738348,13.15,55.42,45.31,-52.76,manual override
device_007,2025-10-23T07:32:13.738348,19.08,39.28,29.88,-75.82,sensor glitch
device_001,2025-10-23T07:40:13.738348,22.8,40.47,31.08,-35.65,CRC error
device_004,2025-10-23T07:43:13.738348,34.21,49.18,29.21,-64.06,CRC error
device_009,2025-10-23T07:49:13.738348,44.0,44.85,32.66,-42.71,sensor glitch
unknown_device,2025-10-23T07:51:13.738348,32.15,89.09,82.85,-32.44,manual override
device_009,2025-10-23T08:03:13.738348,40.22,24.39,67.87,-117.98,manual override
,2025-10-23T08:12:13.738348,40.7,84.44,17.05,-71.94,
device_006,2025-10-23T08:15:13.738348,32.4,73.99,10.27,-86.28,manual override
device_005,,18.93,69.4,5.97,-109.75,CRC error
,2025-10-23T08:24:13.738348,34.02,89.86,27.28,-77.74,
device_008,2025-10-23T08:39:13.738348,14.15,1.83,error,-120.01,
device_010,2025-10-23T08:52:13.738348,39.22,94.03,38.89,error,sensor glitch
device_008,2025-10-23T09:00:13.738348,32.15,71.88,27.63,-34.22,manual override
device_006,2025-10-23T09:02:13.738348,23.45,75.84,80.21,-99.34,
device_005,2025-10-23T09:16:13.738348,22.5,49.22,64.82,-29.57,sensor glitch
device_002,2025-10-23T09:24:13.738348,25.05,19.7,63.5,-73.51,out of range
device_005,2025-10-23T09:34:13.738348,31.3,48.26,29.23,-95.85,manual override
device_009,2025-10-23T09:37:13.738348,34.47,76.82,44.79,-106.76,sensor glitch
device_004,2025-10-23T09:40:13.738348,39.36,57.08,67.67,-66.23,CRC error
device_001,2025-10-23T09:52:13.738348,38.03,2.87,40.15,-33.88,out of range
device_004,2025-10-23T10:04:13.738348,15.57,51.42,31.23,-128.11,out of range
device_010,2025-10-23T10:14:13.738348,34.65,47.49,18.97,-62.67,sensor glitch
device_003,2025-10-23T10:26:13.738348,15.75,23.64,24.98,-80.72,sensor glitch
device_004,2025-10-23T10:38:13.738348,21.96,39.04,60.43,-90.63,out of range
device_005,2025-10-23T10:42:13.738348,45.39,49.42,84.03,-80.27,manual override
device_008,2025-10-23T10:51:13.738348,34.41,10.6,82.79,-100.86,
device_006,2025-10-23T10:52:13.738348,35.96,45.98,65.37,-93.9,
device_008,2025-10-23T10:53:13.738348,40.05,58.25,56.99,-72.81,sensor glitch
device_001,2025-10-23T11:05:13.738348,15.85,1.94,84.68,-46.84,
unknown_device,2025-10-23T11:10:13.738348,25.65,25.96,90.35,-74.71,CRC error
device_010,2025-10-23T11:17:13.738348,31.21,9.88,65.47,-91.95,sensor glitch
device_006,2025-10-23T11:20:13.738348,39.84,96.54,15.25,-89.48,
device_003,2025-10-23T11:35:13.738348,33.1,68.45,40.11,-108.32,CRC error
device_001,2025-10-23T11:47:13.738348,N/A,61.36,56.97,-63.13,
device_007,2025-10-23T11:58:13.738348,12.16,90.61,,-66.24,
device_002,2025-10-23T12:05:13.738348,22.68,17.83,96.84,-80.23,CRC error
unknown_device,2025-10-23T12:06:13.738348,39.6,77.59,52.93,-82.17,
device_006,2025-10-23T12:08:13.738348,16.58,1.25,90.71,-71.25,manual override
device_009,2025-10-23T12:17:13.738348,41.75,78.48,N/A,-63.74,manual override
device_006,2025-10-23T12:30:13.738348,44.15,78.78,56.34,-78.78,
device_002,2025-10-23T12:42:13.738348,34.85,88.47,-0.59,,CRC error
device_005,2025-10-23T12:52:13.738348,38.84,100.79,105.55,-76.37,sensor glitch
device_003,2025-10-23T12:56:13.738348,19.23,30.9,12.35,-48.28,
device_007,2025-10-23T13:02:13.738348,20.4,81.45,28.21,-48.23,
device_004,2025-10-23T13:16:13.738348,26.76,68.27,32.46,-92.46,sensor glitch
device_005,2025-10-23T13:22:13.738348,34.47,32.39,99.76,-52.63,CRC error
device_001,2025-10-23T13:31:13.738348,19.83,88.69,33.77,-50.04,out of range
device_006,2025-10-23T13:33:13.738348,45.19,74.51,69.69,-36.46,CRC error
device_001,2025-10-23T13:46:13.738348,40.28,30.49,14.9,-103.58,manual override
device_004,2025-10-23T13:56:13.738348,16.48,56.28,82.73,-60.47,out of range
device_004,2025-10-23T13:57:13.738348,21.55,86.85,25.51,-43.49,CRC error
device_009,2025-10-23T14:08:13.738348,31.25,98.35,97.14,-78.88,CRC error
device_007,2025-10-23T14:23:13.738348,N/A,81.74,61.68,-44.06,manual override
device_002,2025-10-23T14:26:13.738348,40.77,98.71,39.46,-97.03,out of range
device_006,2025-10-23T14:39:13.738348,19.18,25.52,55.23,-45.28,sensor glitch
,2025-10-23T14:43:13.738348,22.61,74.77,unknown,-66.64,out of range
,2025-10-23T14:55:13.738348,41.81,44.48,68.27,-49.52,
device_005,invalid,13.91,86.68,12.31,-52.8,sensor glitch
device_008,2025-10-23T15:17:13.738348,28.53,14.39,30.54,-31.59,out of range
device_010,2025-13-40,30.07,44.53,68.37,-104.01,out of range
device_001,2025-10-23T15:37:13.738348,27.04,53.46,71.12,-46.55,
device_003,2025-10-23T15:39:13.738348,16.94,N/A,68.06,-68.06,CRC error
device_009,2025-10-23T15:46:13.738348,44.51,70.92,28.86,-82.73,manual override
device_001,2025-10-23T15:54:13.738348,24.51,27.57,34.09,-83.9,out of range
device_003,2025-10-23T16:07:13.738348,43.45,26.9,42.03,-79.54,
device_010,2025-10-23T16:13:13.738348,24.94,9.68,14.56,-47.69,manual override
device_003,2025-10-23T16:23:13.738348,40.3,34.81,49.46,-77.68,
,2025-10-23T16:31:13.738348,39.96,64.08,N/A,-33.29,sensor glitch
device_008,2025-10-23T16:44:13.738348,31.95,13.46,81.36,-37.24,sensor glitch
device_005,2025-10-23T16:54:13.738348,23.94,41.85,56.42,-111.58,out of range
device_001,2025-10-23T16:57:13.738348,35.45,101.12,17.01,-76.62,manual override
device_004,2025-10-23T17:05:13.738348,43.41,77.56,70.89,-73.69,out of range
device_010,2025-10-23T17:10:13.738348,23.4,38.31,73.81,-43.08,out of range
device_006,2025-10-23T17:13:13.738348,29.93,32.29,65.85,-36.59,sensor glitch
device_002,2025-10-23T17:28:13.738348,41.29,12.04,59.22,-111.19,manual override
device_008,2025-10-23T17:33:13.738348,39.1,19.84,37.19,-70.79,sensor glitch
unknown_device,2025-10-23T17:48:13.738348,11.58,55.82,53.27,-108.81,sensor glitch
device_005,2025-10-23T17:57:13.738348,27.06,71.08,96.22,-62.62,CRC error
device_005,2025-10-23T18:02:13.738348,40.92,45.09,49.71,-59.5,out of range
device_008,2025-10-23T18:05:13.738348,35.19,22.29,24.62,-25.95,manual override
device_009,2025-10-23T18:12:13.738348,26.38,70.52,44.8,-98.3,out of range
device_007,2025-10-23T18:21:13.738348,29.95,error,81.59,-62.21,
,2025-10-23T18:22:13.738348,39.65,70.36,13.3,-70.96,manual override
device_009,2025-10-23T18:23:13.738348,36.42,28.54,102.29,-102.43,out of range
device_005,2025-10-23T18:38:13.738348,unknown,41.06,28.73,-78.51,sensor glitch
device_004,2025-10-23T18:52:13.738348,25.56,24.88,26.44,-85.32,CRC error
device_005,2025-10-23T19:02:13.738348,46.31,16.3,73.8,-106.17,sensor glitch
